Provider	Provider Country	SKU	Developer	Title	Version	Product Type Identifier	Units	Developer Proceeds	Begin Date	End Date	Customer Currency	Country Code	Currency of Proceeds	Apple Identifier	Customer Price	Promo Code	Parent Identifier	Subscription	Period	Category
APPLE	US	au.com.acpmagazines.awwrecipes.fastfreshvegetarian	 	Fast Fresh Vegetarian	 	IA1	1	6.99	04/17/2014	04/17/2014	NZD	NZ	NZD	657267317	9.99	 	ACP_AWW_Recipes	 	 	Food & Drink
APPLE	US	MAG0559	PBL MEDIA PTY LTD.	HOME Magazine NZ	1.3.8	1F	1	0	04/17/2014	04/17/2014	CAD	CA	CAD	817999055	0	 	 	 	 	Lifestyle
APPLE	US	ACPGT001	PBL MEDIA PTY LTD.	Gourmet Traveller	1.10.0	1T	1	0	04/17/2014	04/17/2014	ZAR	ZA	ZAR	374405599	0	 	 	 	 	Food & Drink
APPLE	US	ACP_AWW_Recipes	PBL MEDIA PTY LTD.	The Australian Women's Weekly Cookbooks	2.2.1	7T	1	0	04/17/2014	04/17/2014	EUR	HU	EUR	393065903	0	 	 	 	 	Food & Drink
APPLE	US	com.magshop.ns.wdw.1404.1	 	Woman's Day 1404	 	IA1	2	2.41	04/17/2014	04/17/2014	AUD	AU	AUD	797205111	3.79	 	MAG0536	 	 	Entertainment
APPLE	US	SKU_Bauer_HNG	PBL MEDIA PTY LTD.	Australian House & Garden Magazine	1.0.10	7T	1	0	04/17/2014	04/17/2014	IDR	ID	IDR	735558949	0	 	 	 	 	Lifestyle
APPLE	US	MAG0256	PBL MEDIA PTY LTD.	Gourmet Traveller WINE Magazine	1.3.5	1F	1	0	04/17/2014	04/17/2014	JPY	JP	JPY	639981929	0	 	 	 	 	Lifestyle
APPLE	US	au.com.acpmagazines.aww.subscriptions.2months	 	AWW Paid Subscription_300_60	 	IAY	1	0	04/17/2014	04/17/2014	AUD	AU	AUD	471821181	0	 	ACP003	New	2 Months	Entertainment
APPLE	US	BeautyBites_001	PBL MEDIA PTY LTD.	Beauty Bites	1.2.2	1	1	0	04/17/2014	04/17/2014	USD	CL	USD	684585688	0	 	 	 	 	Lifestyle
APPLE	US	com.mogeneration.acp.harpersbazaar.subscriptions3.1year	 	Harpers Auto Renewable Subs_600_365	 	IAY	1	1.52	04/17/2014	04/17/2014	GBP	GB	GBP	497852766	2.49	 	ACP011	Renewal	1 Year	Entertainment
APPLE	US	MAG0004	PBL MEDIA PTY LTD.	4x4 Magazine Australia	1.3.5	1F	1	0	04/17/2014	04/17/2014	SGD	SG	SGD	639975024	0	 	 	 	 	Lifestyle
APPLE	US	com.magshop.ns.fit.months.6.1	 	Women's Fitness Magazine Australia Subscription_500_180	 	IAY	3	0	04/17/2014	04/17/2014	AUD	AU	AUD	642290333	0	 	MAG2068	New	6 Months	Health & Fitness
APPLE	US	SKU_Bauer_HNG	PBL MEDIA PTY LTD.	Australian House & Garden Magazine	1.0.10	7T	1	0	04/17/2014	04/17/2014	EUR	ES	EUR	735558949	0	 	 	 	 	Lifestyle
APPLE	US	com.magshop.ns.okm.1417.1	 	OK! 1417	 	IA1	2	2.09	04/17/2014	04/17/2014	NZD	NZ	NZD	644070014	2.99	 	MAG0372.2	 	 	Entertainment
APPLE	US	SKU_Bauer_HNG	PBL MEDIA PTY LTD.	Australian House & Garden Magazine	1.0.10	7T	1	0	04/17/2014	04/17/2014	JPY	JP	JPY	735558949	0	 	 	 	 	Lifestyle
APPLE	US	com.magshop.ns.wdw.1415.1	 	Woman's Day 1415	 	IA1	5	1.9	04/17/2014	04/17/2014	AUD	AU	AUD	797236413	2.99	 	MAG0536	 	 	Entertainment
APPLE	US	MAG0067	PBL MEDIA PTY LTD.	Australian Motorcycle News	1.3.5	1F	1	0	04/17/2014	04/17/2014	CAD	CA	CAD	598117425	0	 	 	 	 	Sports
APPLE	US	SKU_Bauer_HNG	PBL MEDIA PTY LTD.	Australian House & Garden Magazine	1.0.10	7T	6	0	04/17/2014	04/17/2014	USD	TH	USD	735558949	0	 	 	 	 	Lifestyle
APPLE	US	MAG1273	PBL MEDIA PTY LTD.	recipes+ Magazine	1.3.5	1F	2	0	04/17/2014	04/17/2014	GBP	GB	GBP	574676839	0	 	 	 	 	Food & Drink
APPLE	US	MAG2068	PBL MEDIA PTY LTD.	Women's Fitness Magazine Australia	1.3.5	1F	38	0	04/17/2014	04/17/2014	AUD	AU	AUD	639975696	0	 	 	 	 	Health & Fitness
APPLE	US	MAG0256	PBL MEDIA PTY LTD.	Gourmet Traveller WINE Magazine	1.3.5	1F	1	0	04/17/2014	04/17/2014	HKD	HK	HKD	639981929	0	 	 	 	 	Lifestyle
APPLE	US	ACP_AWW_Recipes	PBL MEDIA PTY LTD.	The Australian Women's Weekly Cookbooks	2.2.1	7T	1	0	04/17/2014	04/17/2014	USD	MN	USD	393065903	0	 	 	 	 	Food & Drink
APPLE	US	SKU_Bauer_HNG	PBL MEDIA PTY LTD.	Australian House & Garden Magazine	1.0.10	7T	1	0	04/17/2014	04/17/2014	USD	LA	USD	735558949	0	 	 	 	 	Lifestyle
APPLE	US	ACP_AWW_Recipes	PBL MEDIA PTY LTD.	The Australian Women's Weekly Cookbooks	2.2.1	7T	1	0	04/17/2014	04/17/2014	USD	TZ	USD	393065903	0	 	 	 	 	Food & Drink
APPLE	US	SKU_Bauer_ElleMag	PBL MEDIA PTY LTD.	ELLE Australia	1.0.10	7T	2	0	04/17/2014	04/17/2014	RUB	RU	RUB	694551705	0	 	 	 	 	Lifestyle
APPLE	US	MAG0958	PBL MEDIA PTY LTD.	Cosmopolitan Australia	1.4.0	1F	1	0	04/17/2014	04/17/2014	CNY	CN	CNY	639978764	0	 	 	 	 	Lifestyle
APPLE	US	MAG0184	PBL MEDIA PTY LTD.	Dolly Magazine Australia	1.3.5	1F	4	0	04/17/2014	04/17/2014	MXN	MX	MXN	639967384	0	 	 	 	 	Lifestyle
APPLE	US	com.magshop.ns.shp.months.1.1	 	Shop Til You Drop Subscription_200_30	 	IAY	2	0	04/17/2014	04/17/2014	AUD	AU	AUD	575093867	0	 	MAG0430	New	1 Month	Lifestyle
APPLE	US	MAG0449	PBL MEDIA PTY LTD.	Street Machine Magazine	1.3.5	7F	1	0	04/17/2014	04/17/2014	AUD	AU	AUD	639978561	0	 	 	 	 	Lifestyle
APPLE	US	SKU_Bauer_HNG	PBL MEDIA PTY LTD.	Australian House & Garden Magazine	1.0.10	7T	2	0	04/17/2014	04/17/2014	EUR	BE	EUR	735558949	0	 	 	 	 	Lifestyle
APPLE	US	MAG0132	PBL MEDIA PTY LTD.	Cleo Magazine Australia	1.3.8	1F	1	0	04/17/2014	04/17/2014	EUR	DE	EUR	813461450	0	 	 	 	 	Lifestyle
APPLE	US	com.magshop.ns.wdw.1414.1	 	Woman's Day 1414	 	IA1	4	1.9	04/17/2014	04/17/2014	AUD	AU	AUD	797236399	2.99	 	MAG0536	 	 	Entertainment
APPLE	US	com.magshop.ns.rcp.1205.1	 	Recipes+ 1205	 	IA1	1	2.1	04/17/2014	04/17/2014	USD	US	USD	575093203	2.99	 	MAG1273	 	 	Food & Drink
APPLE	US	ACP_AWW_Recipes	PBL MEDIA PTY LTD.	The Australian Women's Weekly Cookbooks	2.2.1	7T	6	0	04/17/2014	04/17/2014	EUR	MT	EUR	393065903	0	 	 	 	 	Food & Drink
APPLE	US	com.magshop.ns.mot.1312.1	 	Motor 1312	 	IA1	1	3.5	04/17/2014	04/17/2014	USD	BN	USD	645782788	4.99	 	MAG0355	 	 	Lifestyle
APPLE	US	MAG0132	PBL MEDIA PTY LTD.	Cleo Magazine Australia	1.3.8	1F	1	0	04/17/2014	04/17/2014	USD	MY	USD	813461450	0	 	 	 	 	Lifestyle
APPLE	US	MAG0559	PBL MEDIA PTY LTD.	HOME Magazine NZ	1.3.8	1F	1	0	04/17/2014	04/17/2014	MXN	MX	MXN	817999055	0	 	 	 	 	Lifestyle
APPLE	US	au.com.acpmagazines.awwrecipes.partyfood	 	Party Food	 	IA1	1	6.36	04/17/2014	04/17/2014	AUD	AU	AUD	698475088	9.99	 	ACP_AWW_Recipes	 	 	Food & Drink
APPLE	US	MAG0410.1	PBL MEDIA PTY LTD.	Real Living Australia	1.3.8	1F	2	0	04/17/2014	04/17/2014	EUR	FR	EUR	823384894	0	 	 	 	 	Lifestyle
APPLE	US	com.magshop.okm.1414.1	 	OK! 1414	 	IA1	1	2.41	04/17/2014	04/17/2014	AUD	AU	AUD	797847091	3.79	 	MAG0001	 	 	Lifestyle
APPLE	US	com.magshop.ns.new.months.6.1	 	NW Subscription_500_180	 	IAY	2	28.63	04/17/2014	04/17/2014	AUD	AU	AUD	575081144	44.99	 	MAG0369	Renewal	6 Months	Entertainment
APPLE	US	tab.yearly	 	TAB Subscriptions_600_365	 	IAY	1	57.27	04/17/2014	04/17/2014	AUD	AU	AUD	561880590	89.99	 	SKUTRADER_TradeABoat	New	1 Year	News
APPLE	US	MAG0184	PBL MEDIA PTY LTD.	Dolly Magazine Australia	1.3.5	1F	1	0	04/17/2014	04/17/2014	GBP	GB	GBP	639967384	0	 	 	 	 	Lifestyle
APPLE	US	com.mogeneration.acp.qantasmagazine.subscriptions.free	 	QANTAS Free sub	 	IAC	16	0	04/17/2014	04/17/2014	AUD	AU	AUD	501592717	0	 	ACP016	 	 	Travel
APPLE	US	com.magshop.ns.cos.months.1.1	 	Cosmopolitan Australia Subscription_200_30	 	IAY	4	2.54	04/17/2014	04/17/2014	AUD	AU	AUD	642292678	3.99	 	MAG0958	Renewal	1 Month	Lifestyle
APPLE	US	MAG0553	PBL MEDIA PTY LTD.	ZOO Weekly Australia	1.3.5	1F	2	0	04/17/2014	04/17/2014	EUR	NL	EUR	622413964	0	 	 	 	 	Entertainment
APPLE	US	SKU_Bauer_TopGear	PBL MEDIA PTY LTD.	TopGear Australia Magazine	1.0.9	7T	1	0	04/17/2014	04/17/2014	USD	KR	USD	725842093	0	 	 	 	 	Lifestyle
APPLE	US	com.magshop.ns.fbf.1403.1	 	4x4 1403	 	IA1	1	4.77	04/17/2014	04/17/2014	AUD	AU	AUD	645797124	7.49	 	MAG0004	 	 	Lifestyle
APPLE	US	au.com.acpmagazines.gourmettraveller.subscriptions.6months	 	GT Paid Subscription_500_180	 	IAY	5	15.9	04/17/2014	04/17/2014	AUD	AU	AUD	471832471	24.99	 	ACPGT001	Renewal	6 Months	Food & Drink
APPLE	US	MAG0253	PBL MEDIA PTY LTD.	Good Health Magazine	1.3.5	7F	1	0	04/17/2014	04/17/2014	USD	US	USD	574688852	0	 	 	 	 	Health & Fitness
APPLE	US	au.com.acpmagazines.aww.subscriptions.1month	 	AWW Paid Subscription_200_30	 	IAY	5	0	04/17/2014	04/17/2014	AUD	AU	AUD	471819015	0	 	ACP003	New	1 Month	Entertainment
APPLE	US	ACPGT001	PBL MEDIA PTY LTD.	Gourmet Traveller	1.10.0	1T	12	0	04/17/2014	04/17/2014	TWD	TW	TWD	374405599	0	 	 	 	 	Food & Drink
APPLE	US	com.magshop.ns.rlw.1416.1	 	Rugby League Week 1416	 	IA1	6	1.52	04/17/2014	04/17/2014	GBP	GB	GBP	738227518	2.49	 	MAG0421	 	 	Sports
APPLE	US	com.magshop.ns.gme.1405.1	 	Good Health 1405	 	IA1	1	3.49	04/17/2014	04/17/2014	SGD	SG	SGD	775562518	4.98	 	MAG0253	 	 	Health & Fitness
APPLE	US	MAG0559	PBL MEDIA PTY LTD.	HOME Magazine NZ	1.3.8	1F	1	0	04/17/2014	04/17/2014	USD	KZ	USD	817999055	0	 	 	 	 	Lifestyle
APPLE	US	MAG0004	PBL MEDIA PTY LTD.	4x4 Magazine Australia	1.3.5	1F	1	0	04/17/2014	04/17/2014	CAD	CA	CAD	639975024	0	 	 	 	 	Lifestyle
APPLE	US	SKU_Bauer_WeightWatchers	PBL MEDIA PTY LTD.	Weight Watchers Magazine Australia	1.0.11	1T	1	0	04/17/2014	04/17/2014	SAR	SA	SAR	646610584	0	 	 	 	 	Health & Fitness
APPLE	US	MAG2414	PBL MEDIA PTY LTD.	Yours Magazine Australia	1.3.8	1F	1	0	04/17/2014	04/17/2014	USD	MY	USD	813441022	0	 	 	 	 	Lifestyle
APPLE	US	SKUTRADER_SupplyChainReview	PBL MEDIA PTY LTD.	Supply Chain Review (SCR) for iPad	1.0	1T	1	0	04/17/2014	04/17/2014	AUD	AU	AUD	561378101	0	 	 	 	 	News
APPLE	US	au.com.bauermedia.wwmag.2014.05.issue	 	WW Mag 2014.05 - May issue	 	IA1	1	1.52	04/17/2014	04/17/2014	GBP	GB	GBP	648323945	2.49	 	SKU_Bauer_WeightWatchers	 	 	Health & Fitness
APPLE	US	com.magshop.ns.hmg.1405.3	 	HMG May 2014	 	IA1	2	3.81	04/17/2014	04/17/2014	AUD	AU	AUD	847128906	5.99	 	MAG0410.1	 	 	Lifestyle
APPLE	US	SKU_Bauer_TopGear	PBL MEDIA PTY LTD.	TopGear Australia Magazine	1.0.9	7T	2	0	04/17/2014	04/17/2014	INR	IN	INR	725842093	0	 	 	 	 	Lifestyle
APPLE	US	MAG1273	PBL MEDIA PTY LTD.	recipes+ Magazine	1.3.5	1F	1	0	04/17/2014	04/17/2014	CAD	CA	CAD	574676839	0	 	 	 	 	Food & Drink
APPLE	US	MAG0352	PBL MEDIA PTY LTD.	Money Magazine Australia	1.3.5	7F	4	0	04/17/2014	04/17/2014	AUD	AU	AUD	574683215	0	 	 	 	 	Finance
APPLE	US	MAG1755.1	PBL MEDIA PTY LTD.	Cosmopolitan Bride Magazine Australia	1.3.8	1F	1	0	04/17/2014	04/17/2014	USD	AG	USD	823254501	0	 	 	 	 	Lifestyle
APPLE	US	MAG0369	PBL MEDIA PTY LTD.	NW Magazine	1.3.5	7F	3	0	04/17/2014	04/17/2014	USD	US	USD	574650057	0	 	 	 	 	Entertainment
APPLE	US	MAG0256	PBL MEDIA PTY LTD.	Gourmet Traveller WINE Magazine	1.3.5	1F	1	0	04/17/2014	04/17/2014	CAD	CA	CAD	639981929	0	 	 	 	 	Lifestyle
APPLE	US	MAG0410.1	PBL MEDIA PTY LTD.	Real Living Australia	1.3.8	1F	1	0	04/17/2014	04/17/2014	NZD	NZ	NZD	823384894	0	 	 	 	 	Lifestyle
APPLE	US	ACPGT001	PBL MEDIA PTY LTD.	Gourmet Traveller	1.10.0	1T	17	0	04/17/2014	04/17/2014	USD	PH	USD	374405599	0	 	 	 	 	Food & Drink
APPLE	US	MAG0369	PBL MEDIA PTY LTD.	NW Magazine	1.3.5	1F	1	0	04/17/2014	04/17/2014	HKD	HK	HKD	574650057	0	 	 	 	 	Entertainment
APPLE	US	ACP_AWW_Recipes	PBL MEDIA PTY LTD.	The Australian Women's Weekly Cookbooks	2.2.1	7T	1	0	04/17/2014	04/17/2014	USD	CR	USD	393065903	0	 	 	 	 	Food & Drink
APPLE	US	SKU_Bauer_TopGear	PBL MEDIA PTY LTD.	TopGear Australia Magazine	1.0.9	1T	18	0	04/17/2014	04/17/2014	AUD	AU	AUD	725842093	0	 	 	 	 	Lifestyle
APPLE	US	au.com.bauermedia.hng.2014.April.issue	 	HNG 2014.04 - April Issue	 	IA1	1	4.13	04/17/2014	04/17/2014	AUD	AU	AUD	796284138	6.49	 	SKU_Bauer_HNG	 	 	Lifestyle
APPLE	US	com.magshop.ns.new.1415.1	 	NW 1415	 	IA1	1	.91	04/17/2014	04/17/2014	GBP	GB	GBP	738227003	1.49	 	MAG0369	 	 	Entertainment
APPLE	US	MAG0553	PBL MEDIA PTY LTD.	ZOO Weekly Australia	1.3.5	1F	4	0	04/17/2014	04/17/2014	TRY	TR	TRY	622413964	0	 	 	 	 	Entertainment
APPLE	US	com.magshop.ns.new.1416.1	 	NW 1416	 	IA1	8	2.09	04/17/2014	04/17/2014	NZD	NZ	NZD	738227008	2.99	 	MAG0369	 	 	Entertainment
APPLE	US	com.magshop.ns.okm.months.1.2	 	OK! Magazine Australia Subscription_200_30	 	IAY	1	0	04/17/2014	04/17/2014	AUD	AU	AUD	642291083	0	 	MAG0372.2	New	1 Month	Entertainment
APPLE	US	ACP016	PBL MEDIA PTY LTD.	QANTAS Magazine	1.3.0	7T	2	0	04/17/2014	04/17/2014	USD	BR	USD	501279725	0	 	 	 	 	Travel
APPLE	US	MAG0204.1	PBL MEDIA PTY LTD.	Empire Australasia	1.3.8	1F	3	0	04/17/2014	04/17/2014	AUD	AU	AUD	823231884	0	 	 	 	 	Entertainment
APPLE	US	com.magshop.ns.stm.months.12.1	 	Street Machine Magazine Subscription_600_365	 	IAY	1	0	04/17/2014	04/17/2014	AUD	AU	AUD	643505239	0	 	MAG0449	New	1 Year	Lifestyle
APPLE	US	MAG0430	PBL MEDIA PTY LTD.	Shop Til You Drop	1.3.5	7F	11	0	04/17/2014	04/17/2014	AUD	AU	AUD	574686823	0	 	 	 	 	Lifestyle
APPLE	US	SKU_Bauer_Australian_Geographic	PBL MEDIA PTY LTD.	Australian Geographic Magazine	1.0.16	7T	1	0	04/17/2014	04/17/2014	EUR	PL	EUR	661038898	0	 	 	 	 	Education
APPLE	US	REDDOSMARTER01	PBL MEDIA PTY LTD.	Smarter Business Ideas	1.3.25	1T	1	0	04/17/2014	04/17/2014	CNY	CN	CNY	567645200	0	 	 	 	 	Business
APPLE	US	SKU_Bauer_Australian_Geographic	PBL MEDIA PTY LTD.	Australian Geographic Magazine	1.0.16	1T	1	0	04/17/2014	04/17/2014	NZD	NZ	NZD	661038898	0	 	 	 	 	Education
APPLE	US	MAG0958	PBL MEDIA PTY LTD.	Cosmopolitan Australia	1.4.0	1F	47	0	04/17/2014	04/17/2014	NZD	NZ	NZD	639978764	0	 	 	 	 	Lifestyle
APPLE	US	ACP_AWW_Recipes	PBL MEDIA PTY LTD.	The Australian Women's Weekly Cookbooks	2.2.1	7T	1	0	04/17/2014	04/17/2014	USD	GT	USD	393065903	0	 	 	 	 	Food & Drink
APPLE	US	SKU_Bauer_WeightWatchers	PBL MEDIA PTY LTD.	Weight Watchers Magazine Australia	1.0.11	7T	2	0	04/17/2014	04/17/2014	MXN	MX	MXN	646610584	0	 	 	 	 	Health & Fitness
APPLE	US	com.magshop.ns.shp.1206.1	 	Shop Til you Drop 1206	 	IA1	1	0	04/17/2014	04/17/2014	AUD	AU	AUD	575093455	0	FREE	MAG0430	 	 	Lifestyle
APPLE	US	com.magshop.ns.dol.1405.1	 	Dolly 1405	 	IA1	4	3.18	04/17/2014	04/17/2014	AUD	AU	AUD	643551408	4.99	 	MAG0184	 	 	Lifestyle
APPLE	US	ACPGT001	PBL MEDIA PTY LTD.	Gourmet Traveller	1.10.0	1T	9	0	04/17/2014	04/17/2014	USD	MY	USD	374405599	0	 	 	 	 	Food & Drink
APPLE	US	MAG0253	PBL MEDIA PTY LTD.	Good Health Magazine	1.3.5	1F	1	0	04/17/2014	04/17/2014	USD	LK	USD	574688852	0	 	 	 	 	Health & Fitness
APPLE	US	com.magshop.ns.zoo.1324.1	 	ZOO Weekly 1324	 	IA1	1	1.4	04/17/2014	04/17/2014	USD	US	USD	622442406	1.99	 	MAG0553	 	 	Entertainment
APPLE	US	SKU_Bauer_Australian_Geographic	PBL MEDIA PTY LTD.	Australian Geographic Magazine	1.0.16	7T	1	0	04/17/2014	04/17/2014	USD	TH	USD	661038898	0	 	 	 	 	Education
APPLE	US	SKU_Bauer_TopGear	PBL MEDIA PTY LTD.	TopGear Australia Magazine	1.0.9	7T	1	0	04/17/2014	04/17/2014	USD	PK	USD	725842093	0	 	 	 	 	Lifestyle
APPLE	US	ACPGT001	PBL MEDIA PTY LTD.	Gourmet Traveller	1.10.0	7T	1	0	04/17/2014	04/17/2014	USD	PH	USD	374405599	0	 	 	 	 	Food & Drink
APPLE	US	SKU_Bauer_TopGear	PBL MEDIA PTY LTD.	TopGear Australia Magazine	1.0.9	1T	2	0	04/17/2014	04/17/2014	NZD	NZ	NZD	725842093	0	 	 	 	 	Lifestyle
APPLE	US	com.magshop.ns.adb.months.1.1	 	Australasian Dirt Bike Magazine Subscription_200_30	 	IAY	1	0	04/17/2014	04/17/2014	AUD	AU	AUD	642289691	0	 	MAG0031	New	1 Month	Sports
APPLE	US	SKUTRADER_TradeABoat	PBL MEDIA PTY LTD.	Trade-A-Boat for iPad	1.0	1T	1	0	04/17/2014	04/17/2014	AUD	AU	AUD	561365874	0	 	 	 	 	News
APPLE	US	com.magshop.ns.otd.months.12.1	 	Australian Geographic Outdoor Magazine Subscription_600_365	 	IAY	1	15.9	04/17/2014	04/17/2014	AUD	AU	AUD	642291046	24.99	 	MAG0053	Renewal	1 Year	Lifestyle
APPLE	US	SKU_Bauer_Wheels	PBL MEDIA PTY LTD.	WHEELS AUSTRALIA MAGAZINE	1.0.10	1T	31	0	04/17/2014	04/17/2014	AUD	AU	AUD	617924139	0	 	 	 	 	Lifestyle
APPLE	US	com.magshop.whe.1405.1	 	Wheels 2014-05	 	IA1	1	6.29	04/17/2014	04/17/2014	NZD	NZ	NZD	738160091	8.99	 	MAG0001	 	 	Lifestyle
APPLE	US	MAG0559	PBL MEDIA PTY LTD.	HOME Magazine NZ	1.3.8	1F	1	0	04/17/2014	04/17/2014	EUR	NL	EUR	817999055	0	 	 	 	 	Lifestyle
APPLE	US	MAG0253	PBL MEDIA PTY LTD.	Good Health Magazine	1.3.5	7F	12	0	04/17/2014	04/17/2014	AUD	AU	AUD	574688852	0	 	 	 	 	Health & Fitness
APPLE	US	SKU_Bauer_Australian_Geographic	PBL MEDIA PTY LTD.	Australian Geographic Magazine	1.0.16	7T	1	0	04/17/2014	04/17/2014	EUR	ES	EUR	661038898	0	 	 	 	 	Education
APPLE	US	SKU_Bauer_Wheels	PBL MEDIA PTY LTD.	WHEELS AUSTRALIA MAGAZINE	1.0.10	1T	2	0	04/17/2014	04/17/2014	NZD	NZ	NZD	617924139	0	 	 	 	 	Lifestyle
APPLE	US	au.com.acpmagazines.awwrecipes.15minutemeals	 	15 Minute Meals	 	IA1	1	5.6	04/17/2014	04/17/2014	CAD	CA	CAD	737551588	7.99	 	ACP_AWW_Recipes	 	 	Food & Drink
APPLE	US	MAG0067	PBL MEDIA PTY LTD.	Australian Motorcycle News	1.3.5	1F	1	0	04/17/2014	04/17/2014	USD	BR	USD	598117425	0	 	 	 	 	Sports
APPLE	US	com.magshop.ns.fbf.months.6.1	 	4x4 Magazine Australia Subscription_500_180	 	IAY	1	15.9	04/17/2014	04/17/2014	AUD	AU	AUD	642632757	24.99	 	MAG0004	Renewal	6 Months	Lifestyle
APPLE	US	com.magshop.nas.1405.1	 	North & South 1405	 	IA1	1	4.13	04/17/2014	04/17/2014	AUD	AU	AUD	813342001	6.49	 	MAG0001	 	 	Lifestyle
APPLE	US	MAG0449	PBL MEDIA PTY LTD.	Street Machine Magazine	1.3.5	1F	1	0	04/17/2014	04/17/2014	USD	BN	USD	639978561	0	 	 	 	 	Lifestyle
APPLE	US	GTRG2014	PBL MEDIA PTY LTD.	GT 2014 Restaurant Guide	1.2.5	1	1	0	04/17/2014	04/17/2014	EUR	IT	EUR	705700418	0	 	 	 	 	Food & Drink
APPLE	US	ACP03	PBL MEDIA PTY LTD.	Myer Emporium	1.9.0	7T	7	0	04/17/2014	04/17/2014	AUD	AU	AUD	400191481	0	 	 	 	 	Lifestyle
APPLE	US	MAG0958	PBL MEDIA PTY LTD.	Cosmopolitan Australia	1.4.0	7F	13	0	04/17/2014	04/17/2014	NZD	NZ	NZD	639978764	0	 	 	 	 	Lifestyle
APPLE	US	com.magshop.ns.dol.months.12.1	 	Dolly Magazine Australia Subscription_600_365	 	IAY	1	0	04/17/2014	04/17/2014	AUD	AU	AUD	642290340	0	 	MAG0184	New	1 Year	Lifestyle
APPLE	US	SKU_Bauer_TopGear	PBL MEDIA PTY LTD.	TopGear Australia Magazine	1.0.9	7T	2	0	04/17/2014	04/17/2014	EUR	FR	EUR	725842093	0	 	 	 	 	Lifestyle
APPLE	US	au.com.acpmagazines.gourmettraveller.2014.march	 	GT March 2014	 	IA1	2	4.13	04/17/2014	04/17/2014	AUD	AU	AUD	670868558	6.49	 	ACPGT001	 	 	Food & Drink
APPLE	US	MAG0449	PBL MEDIA PTY LTD.	Street Machine Magazine	1.3.5	1F	5	0	04/17/2014	04/17/2014	NZD	NZ	NZD	639978561	0	 	 	 	 	Lifestyle
APPLE	US	SKU_Bauer_TopGear	PBL MEDIA PTY LTD.	TopGear Australia Magazine	1.0.9	7T	1	0	04/17/2014	04/17/2014	SAR	SA	SAR	725842093	0	 	 	 	 	Lifestyle
APPLE	US	com.magshop.ns.zoo.months.12.1	 	ZOO Subscription_600_365	 	IAY	1	44.54	04/17/2014	04/17/2014	AUD	AU	AUD	626545696	69.99	 	MAG0553	Renewal	1 Year	Entertainment
APPLE	US	com.magshop.ns.mby.1204.1	 	Mother & Baby 1204	 	IA1	1	4.13	04/17/2014	04/17/2014	AUD	AU	AUD	642270934	6.49	 	MAG0354	 	 	Lifestyle
APPLE	US	com.mogeneration.acp.harpersbazaar.subscriptions3.1year	 	Harpers Auto Renewable Subs_600_365	 	IAY	1	3.49	04/17/2014	04/17/2014	NZD	NZ	NZD	497852766	4.99	 	ACP011	New	1 Year	Entertainment
APPLE	US	com.magshop.ns.stm.months.1.1	 	Street Machine Magazine Subscription_200_30	 	IAY	1	3.18	04/17/2014	04/17/2014	AUD	AU	AUD	643505237	4.99	 	MAG0449	Renewal	1 Month	Lifestyle
APPLE	US	com.magshop.ns.wdw.1342.1	 	Woman's Day 1342	 	IA1	1	1.9	04/17/2014	04/17/2014	AUD	AU	AUD	606076391	2.99	 	MAG0536	 	 	Entertainment
APPLE	US	theTransportCensus	PBL MEDIA PTY LTD.	Transport Census 2012 –Developed as a vital tool for B2B marketing professionals in the transport sector, Transport Census 2012 is the most comprehensive report of its type in any medium.	1.0	1T	1	0	04/17/2014	04/17/2014	CNY	CN	CNY	567052993	0	 	 	 	 	Business
APPLE	US	MAG0410.1	PBL MEDIA PTY LTD.	Real Living Australia	1.3.8	1F	1	0	04/17/2014	04/17/2014	USD	QA	USD	823384894	0	 	 	 	 	Lifestyle
APPLE	US	ACP_AWW_Recipes	PBL MEDIA PTY LTD.	The Australian Women's Weekly Cookbooks	2.2.1	7T	6	0	04/17/2014	04/17/2014	ILS	IL	ILS	393065903	0	 	 	 	 	Food & Drink
APPLE	US	com.magshop.stm.1405.1	 	Street Machine 2014-05	 	IA1	1	37.1	04/17/2014	04/17/2014	HKD	HK	HKD	799046982	53	 	MAG0001	 	 	Lifestyle
APPLE	US	com.magshop.amw.1401.1	 	Australian Motorcycle News 1401	 	IA1	1	4.13	04/17/2014	04/17/2014	AUD	AU	AUD	734140098	6.49	 	MAG0001	 	 	Lifestyle
APPLE	US	MAG2414	PBL MEDIA PTY LTD.	Yours Magazine Australia	1.3.8	1F	4	0	04/17/2014	04/17/2014	AUD	AU	AUD	813441022	0	 	 	 	 	Lifestyle
APPLE	US	MAG0253	PBL MEDIA PTY LTD.	Good Health Magazine	1.3.5	1F	1	0	04/17/2014	04/17/2014	EUR	AT	EUR	574688852	0	 	 	 	 	Health & Fitness
APPLE	US	SKU_Bauer_HNG	PBL MEDIA PTY LTD.	Australian House & Garden Magazine	1.0.10	7T	2	0	04/17/2014	04/17/2014	GBP	GB	GBP	735558949	0	 	 	 	 	Lifestyle
APPLE	US	MAG1755.1	PBL MEDIA PTY LTD.	Cosmopolitan Bride Magazine Australia	1.3.8	1F	1	0	04/17/2014	04/17/2014	USD	UZ	USD	823254501	0	 	 	 	 	Lifestyle
APPLE	US	com.magshop.pgb.1311.1	 	Pregnancy & Birth 2013-11	 	IA1	1	4.13	04/17/2014	04/17/2014	AUD	AU	AUD	604761882	6.49	 	MAG0001	 	 	Lifestyle
